0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:14:07 +0900] "GET /js/bootstrap.min.js HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:14:58 +0900] "GET /NewFile.jsp HTTP/1.1" 200 9327
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:14:58 +0900] "GET /resource/styles.css HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:14:58 +0900] "GET /resource/bootstrap.min.css HTTP/1.1" 200 99548
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:14:58 +0900] "GET /js/scripts.js HTTP/1.1" 404 1020
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:14:58 +0900] "GET /js/bootstrap.min.js HTTP/1.1" 404 1032
127.0.0.1 - - [31/Mar/2016:09:20:23 +0900] "GET / HTTP/1.1" 200 7856
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:20:23 +0900] "GET /NewFile.jsp HTTP/1.1" 200 22930
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:20:23 +0900] "GET /js/scripts.js HTTP/1.1" 404 1020
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:20:23 +0900] "GET /resource/styles.css HTTP/1.1" 200 9894
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:20:58 +0900] "GET /NewFile.jsp HTTP/1.1" 200 22907
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:20:59 +0900] "GET /resource/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:20:59 +0900] "GET /js/scripts.js HTTP/1.1" 404 1020
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:21:09 +0900] "GET /NewFile.jsp HTTP/1.1" 200 22907
0:0:0:0:0:0:0:1 - - [31/Mar/2016:09:21:09 +0900] "GET /resource/styles.css HTTP/1.1" 304 -
